delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
250.99,delhivery,electronics,truck,two day,north,rainy,0.19250425894378195,0.8180143295803479,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,3,0.2125642755891598
250.99,ekart,documents,truck,same day,south,foggy,0.49097103918228274,0.939611054247697,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000008,no,delivered,4,0.5741783043033253
250.99,amazon logistics,cosmetics,truck,two day,north,cold,0.9724020442930154,0.989150460593654,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.9734878402387113
250.99,delhivery,pharmacy,van,express,north,cold,0.7904599659284498,0.8532241555783009,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,yes,delayed,3,0.819348738221943
250.99,amazon logistics,groceries,ev bike,same day,central,cold,0.3321976149914821,0.18607983623336743,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000008,no,delivered,4,0.35074426831810374
250.99,ekart,groceries,truck,two day,central,cold,0.9209540034071549,0.8575230296827021,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,3,0.9118178863295037
250.99,ecom express,cosmetics,scooter,standard,north,clear,0.8824531516183988,0.587308085977482,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,0.8492956522259605
250.99,ekart,groceries,van,two day,east,clear,0.2678023850085179,0.37134083930399175,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,0.2418670999806643
250.99,dhl,clothing,truck,same day,south,cold,0.9427597955706986,0.29928352098259975,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,0.9444712778972124
250.99,shadowfax,automobile parts,bike,same day,east,foggy,0.4855195911413969,0.7256908904810644,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,0.5485773686948505
250.99,blue dart,groceries,van,same day,west,clear,0.9413969335604769,0.4290685772773797,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,failed,2,0.9555444144678922
250.99,shadowfax,documents,ev van,same day,south,stormy,0.5512776831345827,0.8706243602865916,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,2,0.6251784908941341
250.99,fedex,electronics,van,two day,central,cold,0.08960817717206132,0.9547594677584441,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,3,0.12736227997833777
250.99,amazon logistics,furniture,truck,standard,north,hot,0.13287904599659286,0.8982599795291708,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,0.1632881672540677
250.99,ecom express,automobile parts,ev bike,standard,east,foggy,0.49846678023850083,0.4634595701125895,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000024,no,delivered,4,0.47087673998531726
250.99,shadowfax,clothing,scooter,standard,west,rainy,0.016354344122657582,0.8902763561924256,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,4,0.05127512827792816
250.99,dhl,documents,ev bike,two day,east,hot,0.7741056218057922,0.6006141248720573,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000016,no,delivered,4,0.74711961824093
250.99,dhl,clothing,bike,express,west,clear,0.30459965928449745,0.17809621289662228,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000003,no,delivered,4,0.2911041725816647
250.99,dhl,electronics,van,two day,west,clear,0.02316865417376491,0.08024564994882293,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,4,0.0
250.99,amazon logistics,pharmacy,truck,two day,north,hot,0.6517887563884157,0.03582395087001023,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,0.5764879185704176
250.99,ekart,documents,scooter,express,west,rainy,0.6081771720613288,0.03254861821903786,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000005,yes,delayed,2,0.5670672947429535
250.99,blue dart,cosmetics,ev bike,standard,south,clear,0.11993185689948893,0.823336745138178,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,0.1437833121195805
250.99,dhl,groceries,bike,two day,north,cold,0.175809199318569,0.12507676560900716,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,3,0.1305567042181754
250.99,delhivery,pharmacy,truck,express,east,stormy,0.7485519591141397,0.8943705220061412,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000006,yes,failed,1,0.7832602020541642
250.99,delhivery,electronics,truck,express,west,hot,0.14514480408858604,0.2898669396110542,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,no,delivered,5,0.14952156503106073
250.99,delhivery,documents,ev bike,two day,south,hot,0.0,0.9999999999999999,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000016,no,delivered,5,0.0440600234266452
250.99,xpressbees,groceries,scooter,express,north,hot,1.0000000000000002,0.4366427840327533,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.9887963539583404
250.99,xpressbees,electronics,bike,express,central,hot,0.28688245315161837,0.1443193449334698,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,5,0.2709682397460283
250.99,xpressbees,groceries,truck,express,central,hot,0.8988074957410562,0.2223132036847492,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8626393673296407
250.99,fedex,furniture,ev van,two day,east,stormy,0.4129471890971039,0.2081883316274309,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000016,no,delivered,4,0.36488821597066384
250.99,xpressbees,groceries,ev bike,express,south,clear,0.9720613287904599,0.15619242579324463,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000007,no,delivered,4,0.9262741198547974
250.99,blue dart,furniture,scooter,two day,central,hot,0.4289608177172061,0.8018423746161719,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000016,no,delivered,4,0.4367790262562154
250.99,ecom express,fragile items,van,same day,south,foggy,0.754344122657581,0.13613101330603888,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000008,yes,delayed,3,0.7490258632557415
250.99,fedex,cosmetics,scooter,standard,south,stormy,0.9747870528109029,0.4849539406345956,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000024,no,delivered,5,0.9276924181934625
250.99,ecom express,electronics,ev bike,standard,south,rainy,0.27870528109028964,0.827021494370522,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,0.2957234011158495
250.99,blue dart,pharmacy,truck,same day,east,hot,0.021465076660988076,0.60532241555783,1970-01-01 00:00:00.000000000,1970-01-01 00:00:00.000000008,no,delivered,3,0.09404528093106992
250.99,fedex,automobile parts,van,standard,west,hot,0.4480408858603066,0.755783009211873,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,5,0.45060418208035996
250.99,xpressbees,fragile items,bike,standard,south,stormy,0.7666098807495741,0.10174002047082906,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,4,0.6923980250000454
250.99,fedex,documents,truck,express,north,rainy,0.565587734241908,0.8345957011258954,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000005,yes,delayed,3,0.6028760748164084
250.99,fedex,fragile items,van,express,central,foggy,0.8419080068143101,0.5997952917093141,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000007,yes,failed,2,0.8443055842179047
250.99,blue dart,fragile items,bike,two day,north,rainy,0.2626916524701874,0.0,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.20109427572188132
250.99,dhl,groceries,scooter,two day,east,stormy,0.060306643952299836,0.8294779938587511,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,0.08744173591389029
250.99,ekart,fragile items,ev bike,two day,north,clear,0.21635434412265758,0.6599795291709313,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,4,0.22026732711658908
250.99,ekart,pharmacy,ev bike,standard,west,foggy,0.22419080068143105,0.0065506653019447286,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,0.16544814454047524
250.99,xpressbees,cosmetics,van,two day,south,cold,0.33253833049403747,0.7922210849539405,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000016,no,delivered,5,0.3438024136054627
250.99,shadowfax,cosmetics,ev bike,two day,north,rainy,0.3086882453151618,0.9969293756397132,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000016,no,delivered,4,0.3405494357644875
250.99,shadowfax,fragile items,ev bike,same day,north,foggy,0.22964224872231687,0.6528147389969293,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,3,0.29733037216929115
250.99,dhl,automobile parts,truck,two day,east,foggy,0.11516183986371381,0.8534288638689866,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,0.14209826959795535
250.99,ecom express,fragile items,scooter,two day,north,cold,0.5226575809199319,0.8671443193449334,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,4,0.5324621164706594
250.99,delhivery,groceries,van,same day,east,cold,0.7158432708688245,0.9999999999999999,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.7951205592623598
250.99,dhl,pharmacy,ev bike,express,central,cold,0.9165247018739354,0.24912998976458545,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8821116926857182
250.99,blue dart,pharmacy,scooter,express,south,stormy,0.2722316865417376,0.47799385875127937,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000003,yes,delayed,2,0.2887945583145723
250.99,dhl,fragile items,truck,express,central,foggy,0.6640545144804089,0.3977482088024565,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,no,delivered,5,0.6552360061447449
250.99,ecom express,groceries,ev bike,express,west,hot,0.5284497444633731,0.7039918116683725,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,yes,failed,2,0.5549662171745258
250.99,dhl,documents,truck,same day,north,clear,0.8916524701873936,0.6372569089048106,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.927900608775285
250.99,ecom express,cosmetics,truck,express,east,stormy,0.6991482112436117,0.45363357215967237,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000006,yes,delayed,2,0.6940700556103067
250.99,fedex,automobile parts,scooter,express,east,rainy,0.17751277683134584,0.9381780962128965,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,yes,failed,1,0.24223793945453548
250.99,xpressbees,automobile parts,van,standard,east,foggy,0.262350936967632,0.910747185261003,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000024,no,delivered,3,0.2880919151009217
250.99,fedex,clothing,bike,same day,east,stormy,0.6272572402044293,0.1232343909928352,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000008,yes,delayed,3,0.6264601641634784
250.99,ekart,automobile parts,bike,standard,south,foggy,0.7563884156729132,0.45363357215967237,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000024,no,delivered,5,0.716190304928938
250.99,xpressbees,fragile items,truck,express,east,rainy,0.07120954003407154,0.0,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,2,0.05104091387337797
250.99,ecom express,clothing,scooter,standard,west,rainy,0.6497444633730836,0.5903787103377687,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,4,0.6274100336930432
250.99,ekart,electronics,van,express,central,foggy,0.16490630323679728,0.87021494370522,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000003,yes,delayed,3,0.2237219895837047
250.99,amazon logistics,clothing,van,same day,north,clear,0.9516183986371379,0.6276356192425793,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9842356790252933
250.99,ekart,automobile parts,van,same day,north,cold,0.9730834752981261,0.3166837256908905,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,failed,1,0.975081799380789
250.99,xpressbees,cosmetics,ev bike,standard,east,cold,0.8664395229982964,0.9263050153531217,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,3,0.8663282442013066
250.99,amazon logistics,pharmacy,van,same day,east,hot,0.8678023850085179,0.8622313203684748,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000008,yes,delayed,2,0.926579899771849
250.99,fedex,pharmacy,ev van,express,central,rainy,0.9703577512776831,0.8894575230296825,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000007,yes,delayed,2,0.9945606306925483
250.99,xpressbees,groceries,van,express,east,hot,0.2824531516183986,0.7445240532241555,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000003,no,delivered,4,0.323965754731196
250.99,ekart,automobile parts,ev van,same day,south,stormy,0.523679727427598,0.07860798362333674,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000008,yes,delayed,2,0.5233147427818372
250.99,delhivery,clothing,ev van,standard,central,rainy,0.127427597955707,0.5850562947799385,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000024,no,delivered,5,0.1282210661283552
250.99,delhivery,documents,van,standard,central,foggy,0.45587734241908007,0.5568065506653019,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,3,0.4391146643460356
250.99,fedex,clothing,ev bike,standard,north,clear,0.0977853492333901,0.9398157625383827,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000024,no,delivered,4,0.13374462250233107
250.99,ecom express,fragile items,van,express,central,clear,0.695741056218058,0.8075742067553735,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000006,yes,delayed,2,0.724563469891608
250.99,blue dart,furniture,ev van,standard,south,foggy,0.06814310051107325,0.24012282497441145,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000024,no,delivered,4,0.03873164572312785
250.99,fedex,cosmetics,ev bike,standard,south,clear,0.8667802385008518,0.7625383828045036,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000024,no,delivered,4,0.8510392483487232
250.99,xpressbees,automobile parts,van,same day,north,cold,0.858603066439523,0.37379733879222105,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,0.8712272288298153
250.99,blue dart,clothing,scooter,standard,north,cold,0.9747870528109029,0.3778915046059365,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.9174845737284825
250.99,xpressbees,automobile parts,ev van,express,north,rainy,0.018739352640545145,0.9207778915046058,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,yes,delayed,3,0.08899015336619448
250.99,ekart,clothing,truck,standard,west,foggy,0.8252129471890972,0.07205731832139202,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.7455191531431702
250.99,amazon logistics,cosmetics,ev bike,two day,central,hot,0.2896081771720613,0.1637666325486182,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000016,no,delivered,3,0.2428950409784124
250.99,shadowfax,cosmetics,ev bike,standard,central,rainy,0.19080068143100512,0.4128966223132036,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000024,no,delivered,4,0.17231192778493287
250.99,fedex,fragile items,bike,express,east,hot,0.7557069846678024,0.4427840327533265,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,no,delivered,5,0.7470350408170647
250.99,blue dart,clothing,scooter,express,south,clear,0.11345826235093698,0.9166837256908904,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000002,yes,delayed,3,0.17903258000438763
250.99,fedex,automobile parts,ev van,same day,central,stormy,0.8834752981260647,0.6358239508700102,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000008,yes,delayed,2,0.9199568368876235
250.99,amazon logistics,fragile items,scooter,standard,central,clear,0.882793867120954,0.5737973387922211,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000024,no,delivered,5,0.8483327707850319
250.99,delhivery,electronics,ev van,two day,east,hot,0.5574105621805793,0.7213920163766631,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,3,0.5517457691119604
250.99,xpressbees,pharmacy,van,express,south,hot,0.42180579216354347,0.05772773797338792,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,no,delivered,3,0.3915301044882506
250.99,fedex,fragile items,ev van,standard,central,foggy,0.8974446337308348,0.5285568065506652,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000024,no,delivered,3,0.8580071268840921
250.99,xpressbees,furniture,truck,same day,south,cold,0.7168654173764907,0.6892528147389969,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,4,0.7659803837629041
250.99,shadowfax,groceries,bike,same day,east,stormy,0.023850085178875637,0.8599795291709313,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000008,no,delivered,5,0.12060259202479134
250.99,dhl,documents,scooter,same day,central,rainy,0.4109028960817717,0.007164790174002048,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000008,no,delivered,5,0.40882944064655663
250.99,ekart,furniture,ev van,two day,north,stormy,0.4289608177172061,0.2601842374616172,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000016,no,delivered,4,0.3851347500528934
250.99,shadowfax,automobile parts,scooter,express,south,foggy,0.8633730834752982,0.2079836233367451,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000007,yes,delayed,2,0.8274421470902893
250.99,blue dart,pharmacy,scooter,two day,south,hot,0.8902896081771721,0.8698055271238484,1970-01-01 00:00:00.000000009,1970-01-01 00:00:00.000000016,no,delivered,5,0.883712157783478
250.99,shadowfax,cosmetics,bike,two day,west,stormy,0.5448040885860307,0.3922210849539406,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000016,no,delivered,5,0.5083250208906236
